2.6000,75.0000
3.0000,64.2857
3.4000,75.0000
3.8000,83.3333
4.2000,75.0000
4.6000,81.8182
5.0000,75.0000
5.4000,80.7692
5.8000,75.0000
6.2000,80.0000
6.6000,75.0000
7.0000,79.4118
7.4000,75.0000
7.8000,71.0526
8.2000,75.0000
8.6000,71.4286
9.0000,75.0000
9.4000,71.7391
9.8000,75.0000
10.2000,72.0000
10.6000,75.0000
11.0000,72.2222
11.4000,69.6429
11.8000,67.2414
12.2000,70.0000
12.6000,116.1290
13.0000,70.3125
13.4000,68.1818
13.8000,114.7059
14.2000,68.5714
14.6000,116.6667
15.0000,68.9189
15.4000,150.0000
15.8000,150.0000
16.2000,150.0000
16.6000,150.0000
17.0000,150.0000
17.4000,150.0000
17.8000,150.0000
18.2000,150.0000
18.6000,150.0000
19.0000,150.0000
19.4000,150.0000
19.8000,150.0000
20.2000,150.0000
20.6000,150.0000
21.0000,150.0000
21.4000,150.0000
21.8000,150.0000
22.2000,150.0000
22.6000,150.0000
23.0000,55.2632
23.4000,59.4828
23.8000,55.9322
24.2000,60.0000
24.6000,59.0164
25.0000,55.6452
25.4000,59.5238
25.8000,56.2500
26.2000,55.3846
26.6000,59.0909
27.0000,55.9701
27.4000,59.5588
27.8000,58.6957
28.2000,55.7143
28.6000,59.1549
29.0000,56.2500
29.4000,55.4795
29.8000,58.7838
30.2000,56.0000
30.6000,59.2105
31.0000,56.4935
31.4000,55.7692
31.8000,58.8608
32.2000,56.2500
32.6000,55.5556
33.0000,58.5366
33.4000,59.6386
33.8000,58.9286
34.2000,58.2353
34.6000,59.3023
35.0000,55.1724
35.4000,59.6591
35.8000,58.9888
36.2000,58.3333
36.6000,59.3407
37.0000,58.6957
37.4000,59.6774
37.8000,59.0426
38.2000,55.2632
38.6000,59.3750
39.0000,58.7629
39.4000,55.1020
39.8000,59.0909
40.2000,58.5000
40.6000,59.4059
41.0000,58.8235
41.4000,55.3398
41.8000,59.1346
42.2000,58.5714
42.6000,55.1887
43.0000,58.8785
43.4000,58.3333
43.8000,59.1743
44.2000,58.6364
44.6000,59.4595
45.0000,58.9286
45.4000,58.4071
45.8000,59.2105
46.2000,58.6957
46.6000,59.4828
47.0000,58.9744
47.4000,58.4746
47.8000,59.2437
48.2000,58.7500
48.6000,59.5041
49.0000,59.0164
49.4000,58.5366
49.8000,59.2742
50.2000,58.8000
50.4000,58.8000
50.6000,58.8000
50.8000,58.8000
51.0000,58.8000
51.2000,58.8000
51.4000,58.8000
51.6000,58.8000
51.8000,58.8000
52.0000,58.8000
52.2000,58.8000
52.4000,58.8000
52.6000,58.8000
52.8000,58.8000
53.0000,58.8000
53.2000,58.8000
53.4000,58.8000
53.6000,58.8000
53.8000,58.8000
54.0000,58.8000
54.2000,58.8000
54.4000,58.8000
54.6000,58.8000
54.8000,58.8000
55.0000,58.8000
55.2000,58.8000
55.4000,58.8000
55.6000,58.8000
55.8000,58.8000
56.0000,58.8000
56.2000,58.8000
56.4000,58.8000
56.6000,58.8000
56.8000,58.8000
57.0000,58.8000
57.2000,58.8000
57.4000,58.8000
57.6000,58.8000
57.8000,58.8000
58.0000,58.8000
58.2000,58.8000
58.4000,58.8000
58.6000,58.8000
58.8000,58.8000
59.0000,58.8000
59.2000,58.8000
59.4000,58.8000
59.6000,58.8000
59.8000,58.8000
60.0000,72.0000
60.2000,72.0000
60.4000,58.8000
60.6000,58.8000
60.8000,72.0000
61.0000,72.0000
61.2000,150.0000
61.4000,150.0000
61.6000,150.0000
61.8000,72.0000
62.0000,150.0000
62.2000,150.0000
62.4000,150.0000
62.6000,150.0000
62.8000,150.0000
63.0000,150.0000
63.2000,150.0000
63.4000,150.0000
63.6000,150.0000
63.8000,150.0000
64.0000,150.0000
64.2000,150.0000
64.4000,150.0000
64.6000,150.0000
64.8000,150.0000
65.0000,150.0000
